PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,Delinquency_Group
21586,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,Married,12TH,28,M,25000,102,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,ConsumerLoan,677,P2,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,1,1,6,6,No Delinquency
21587,92.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1.0,0.0,0.0,Single,GRADUATE,24,M,19500,154,1.0,0.0,0.317,0,0,0.0,0.0,0.0,0.0,1.415,0,0,others,ConsumerLoan,670,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,7,7,No Delinquency
21588,174.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,0.0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,32,M,25000,66,1.0,1.0,0.989,0,0,0.0,0.0,0.0,0.0,2.0,1,0,others,others,710,P1,3,0,3,2,0,0.667,0.0,1.0,0.0,2,0,0.667,0.0,1,0,0,0,2,0,0,2,1,1,38,3,No Delinquency
21589,52.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,38,M,18000,131,1.0,1.0,0.797,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,684,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,5,5,No Delinquency
21590,3789.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,Married,12TH,37,M,40000,203,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,ConsumerLoan,681,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,156,156,No Delinquency
21591,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,92.0,7.0,5.0,0.0,Single,GRADUATE,27,M,25000,78,0.625,0.6,1.204,0,1,1.0,0.0,1.0,0.0,5.493,0,0,others,others,683,P2,8,3,5,3,2,0.375,0.25,0.625,0.375,5,2,0.625,0.25,1,1,0,2,0,0,1,3,5,4,53,2,No Delinquency
21592,63.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,10.0,6.0,6.0,4.0,Single,SSC,30,F,25000,116,0.5,1.0,0.857,0,0,1.0,0.0,1.0,0.0,0.544,0,0,ConsumerLoan,ConsumerLoan,662,P3,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,12,3,No Delinquency
21593,530.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,Married,12TH,39,M,20000,118,0.059,1.0,1.0,0,0,1.0,0.0,1.0,0.0,38.66423535052205,1,0,ConsumerLoan,PL,690,P2,17,16,1,1,0,0.059,0.0,0.059,0.941,1,0,0.059,0.0,1,1,0,0,15,0,0,17,0,1,111,1,No Delinquency
21594,104.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,1.0,0.0,0.0,Married,12TH,40,M,15000,26,1.0,0.0,0.237,0,0,0.0,0.0,0.0,0.0,2.32,0,0,others,ConsumerLoan,682,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,17,7,No Delinquency
21595,92.0,19.0,3.0,14,26,3,6,3,58.0,58.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1.0,1.0,0.0,Married,12TH,56,M,43000,139,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,679,P2,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,26,26,High (5+)
21596,84.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,34,F,36000,98,1.0,0.0,0.318,0,0,0.0,0.0,0.0,0.0,0.55,0,0,others,others,682,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,7,7,No Delinquency
21597,252.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,159.0,1.0,1.0,0.0,Married,12TH,42,M,18000,125,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,38.66423535052205,0,0,PL,others,689,P2,2,2,0,0,1,0.0,0.5,0.0,1.0,0,1,0.0,0.5,0,0,0,1,0,0,0,1,1,1,63,16,No Delinquency
21598,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,12TH,40,F,16000,52,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,691,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,22,22,No Delinquency
21599,45.0,8.0,8.0,1,28,0,1,1,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8.0,0.0,0.0,0.0,4.0,3.0,4.0,60.0,6.0,5.0,3.0,Married,GRADUATE,28,M,18000,58,0.5,1.0,0.862,0,0,0.75,0.0,0.75,0.0,38.66423535052205,0,0,PL,others,675,P2,6,3,3,3,1,0.5,0.167,0.5,0.5,3,1,0.5,0.167,0,3,0,1,0,0,0,5,1,2,84,2,Low (1-2)
21600,60.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,1.0,0.0,0.0,Married,12TH,47,M,30000,183,0.333,0.5,1.184,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,689,P2,3,2,1,1,1,0.333,0.333,0.333,0.667,2,1,0.667,0.333,0,0,0,0,0,0,0,3,0,3,17,6,No Delinquency
21601,863.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,Married,UNDER GRADUATE,42,M,50000,42,0.143,0.0,0.048,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,ConsumerLoan,707,P1,7,6,1,0,0,0.0,0.0,0.143,0.857,0,0,0.0,0.0,0,1,0,0,2,0,0,7,0,4,71,43,No Delinquency
21602,70.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,171.0,1.0,1.0,0.0,Single,GRADUATE,25,M,18250,83,0.444,0.5,0.359,1,0,0.0,1.0,0.0,1.0,7.391,0,0,CC,others,699,P2,9,5,4,2,1,0.222,0.111,0.444,0.556,4,3,0.444,0.333,0,2,1,5,0,0,0,2,7,1,80,6,No Delinquency
21603,53.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,32,4,10,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,29,M,29000,114,0.5,0.0,0.564,0,0,0.0,0.0,0.0,0.0,1.724,0,0,others,others,697,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,41,30,No Delinquency
21604,53.0,9.0,9.0,1,11,0,1,1,0.0,11.0,0,0,24,4,10,0,0,0,0,0,0,0,0,0,11,31.0,3.0,1.0,3.0,18.0,11.0,15.0,15.0,20.0,14.0,2.0,Married,GRADUATE,51,M,28700,268,0.25,1.0,0.589,0,1,0.733,0.333,0.611,0.333,12.153,1,0,PL,ConsumerLoan,704,P1,20,15,5,1,1,0.05,0.05,0.25,0.75,1,1,0.05,0.05,0,1,0,3,10,0,6,11,9,0,170,3,Low (1-2)
21605,91.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,6.0,3.0,2.0,Single,UNDER GRADUATE,25,M,12000,30,0.5,0.0,0.549,1,0,0.5,0.0,0.5,0.0,4.174,0,0,ConsumerLoan,others,673,P2,4,2,2,0,2,0.0,0.5,0.5,0.5,1,2,0.25,0.5,0,0,1,1,0,0,0,0,4,2,17,12,No Delinquency
21606,724.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,Married,12TH,36,M,12000,303,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,695,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,49,49,No Delinquency
21607,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,2.0,2.0,8.0,2.0,4.0,7.0,8.0,5.0,4.0,Married,GRADUATE,27,M,28000,79,0.333,1.0,0.75,1,1,0.5,1.0,0.25,0.4,13.142,0,0,PL,CC,664,P3,6,4,2,1,0,0.167,0.0,0.333,0.667,1,0,0.167,0.0,0,0,3,0,0,0,3,0,6,0,53,4,No Delinquency
21608,44.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,17,5,11,0,0,0,0,0,0,0,0,0,0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,7.0,7.0,Married,GRADUATE,25,M,25000,65,0.75,1.0,0.565,0,0,1.0,0.0,1.0,0.0,1.144,0,0,others,ConsumerLoan,648,P4,4,1,3,2,1,0.5,0.25,0.75,0.25,2,1,0.5,0.25,1,1,0,2,0,0,0,1,3,1,17,6,No Delinquency
21609,603.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,Married,12TH,45,M,35000,147,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,683,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,43,43,No Delinquency
21610,59.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,Married,SSC,34,M,32000,120,0.75,0.5,0.632,0,0,1.0,0.0,1.0,0.0,1.935,0,0,ConsumerLoan,HL,691,P2,4,1,3,1,0,0.25,0.0,0.75,0.25,2,1,0.5,0.25,1,0,0,1,0,0,0,2,2,3,112,5,No Delinquency
21611,140.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,11,3,9,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,Single,GRADUATE,28,M,19000,80,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,676,P2,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,14,14,No Delinquency
21612,63.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,Single,POST-GRADUATE,25,M,15200,134,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.078,0,0,ConsumerLoan,ConsumerLoan,674,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,10,10,No Delinquency
21613,34.0,15.0,7.0,6,11,0,2,2,0.0,11.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,20.0,4.0,1.0,3.0,6.0,2.0,4.0,12.0,10.0,3.0,3.0,Married,SSC,28,M,30000,134,0.8,0.0,0.669,1,1,0.5,0.333,0.333,0.25,6.43,0,0,PL,others,663,P3,5,1,4,0,1,0.0,0.2,0.8,0.2,1,1,0.2,0.2,1,1,1,1,0,0,1,2,3,1,47,7,High (5+)
21614,71.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,20,4,10,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,71.0,2.0,1.0,1.0,Single,GRADUATE,24,M,16500,35,1.0,0.5,0.832,1,1,1.0,0.0,1.0,0.0,19.182,0,0,PL,others,676,P2,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,1,0,1,0,0,0,1,0,3,1,36,2,No Delinquency
21615,85.0,24.0,22.0,3,7,0,0,0,0.0,0.0,2,0,117,20,50,0,0,0,0,0,0,0,0,0,7,5.0,0.0,0.0,0.0,2.0,0.0,0.0,930.0,0.0,0.0,0.0,Married,POST-GRADUATE,45,M,43000,146,0.429,0.0,0.731,0,1,0.0,0.0,0.0,0.0,13.14,1,1,HL,HL,743,P1,14,8,6,0,0,0.0,0.0,0.429,0.571,0,0,0.0,0.0,1,0,0,0,1,5,2,11,3,6,147,21,Medium (3-5)
21616,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,Married,UNDER GRADUATE,31,M,31500,108,1.0,0.0,0.624,0,0,0.0,0.0,0.0,0.0,12.952,0,0,others,others,693,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,31,31,No Delinquency
21617,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,1.0,1.0,Single,OTHERS,33,M,80000,164,1.0,0.0,0.367,0,0,0.0,0.0,0.0,0.0,0.123,0,0,others,ConsumerLoan,676,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7,No Delinquency
21618,44.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,Married,GRADUATE,33,M,12500,155,1.0,1.0,1.001,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,ConsumerLoan,ConsumerLoan,659,P3,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,1,1,No Delinquency
21619,83.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,0.0,Single,GRADUATE,28,M,20000,65,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.845,0,0,others,others,674,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11,No Delinquency
21620,46.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,1.0,1.0,Married,GRADUATE,32,M,20000,184,1.0,0.0,0.167,0,0,0.0,0.0,0.0,0.0,0.65,0,0,others,ConsumerLoan,676,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,No Delinquency
21621,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,10,5,10,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1.0,0.0,0.0,Married,12TH,43,M,18000,122,1.0,0.0,0.994,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,1,HL,HL,699,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,10,10,No Delinquency
21622,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,183,34,78,0,0,0,0,0,0,0,0,0,0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,217.0,1.0,0.0,0.0,Married,POST-GRADUATE,32,M,16000,116,0.414,0.75,0.838,1,1,0.0,0.0,0.0,0.0,10.313,1,0,CC,AL,776,P3,29,17,12,3,2,0.103,0.069,0.414,0.586,4,3,0.138,0.103,1,2,1,3,2,0,2,23,6,19,113,2,No Delinquency
21623,210.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,35,4,10,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,608.0,0.0,0.0,0.0,Married,12TH,27,M,40000,116,0.5,0.0,0.766,0,1,0.0,0.0,0.0,0.0,12.5,0,0,PL,PL,709,P1,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,55,20,No Delinquency
21624,57.0,10.0,10.0,1,3,0,1,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,Married,SSC,34,M,34000,99,1.0,0.0,0.489,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,679,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,17,17,Low (1-2)
21625,490.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,Single,12TH,24,M,43500,50,0.364,1.0,0.573,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,ConsumerLoan,ConsumerLoan,679,P2,11,7,4,1,0,0.091,0.0,0.364,0.636,1,0,0.091,0.0,1,1,0,0,10,0,0,11,0,0,50,2,No Delinquency
21626,440.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,29,M,17000,71,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,682,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,19,19,No Delinquency
21627,72.0,15.0,15.0,1,1,0,0,0,4.841127815637518,9.20649812364211,0,0,54,7,19,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Married,12TH,35,M,30000,306,0.125,0.0,1.004,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,ConsumerLoan,ConsumerLoan,685,P2,8,7,1,0,1,0.0,0.125,0.125,0.875,1,2,0.125,0.25,0,0,0,0,3,0,0,8,0,5,50,7,Low (1-2)
21628,41.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,18,3,3,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,1.0,0.0,0.0,Married,SSC,33,M,12000,100,0.4,1.0,0.585,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,689,P2,5,3,2,1,0,0.2,0.0,0.4,0.6,1,0,0.2,0.0,0,0,0,0,2,0,0,5,0,3,55,5,No Delinquency
21629,302.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,10,5,10,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,27,M,18000,320,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,698,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,10,10,No Delinquency
21630,48.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,1.0,0.0,0.0,Married,UNDER GRADUATE,33,M,20000,149,1.0,0.0,0.803,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,673,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10,No Delinquency
21631,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,1.0,0.0,0.0,Married,SSC,26,M,15000,83,1.0,0.0,1.252,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,681,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,8,8,No Delinquency
21632,78.0,4.0,4.0,1,2,1,1,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,Married,12TH,24,M,11000,29,1.0,0.0,0.834,0,0,0.0,0.0,0.0,0.0,5.387,0,0,others,others,681,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,10,10,Low (1-2)
21633,80.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,154.0,1.0,1.0,0.0,Married,SSC,24,M,12000,71,1.0,1.0,0.5,0,0,1.0,0.0,1.0,0.0,1.012,0,0,PL,PL,670,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5,No Delinquency
21634,89.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,0.0,0.0,Married,12TH,32,M,30000,75,1.0,0.0,0.897,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,ConsumerLoan,690,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,11,11,No Delinquency
